index,zipcode,age_years,height_in_inches,bmi,fastfood_consumption,Fresh_FV,MedianFamilyIncome,lapophalfshare,no_college,higher_ed_frac,white_frac,black_frac,hispanic_frac,asian_frac,yelp_category_fastfood_frac,male_frac,soda_consumption
2176,20646,37.25663717,65.92884956,28.89022832,0.431381092,0.513467574,114897.18,0.957323737,0.709359246,0.290640754,0.697037479,0.215031315,0.036037379,0.026096033,0.04458042,0.247787611,0.021798783
2177,20650,39.92473118,66.45978495,27.29993226,0.395135794,0.704551871,112666.43,0.919017156,0.624298878,0.375701122,0.850406843,0.083524584,0.029209264,0.025523333,0.180995475,0.290322581,0.026487351
2178,20653,37.38095238,66.9499585,29.3908102,0.432401245,0.60512187,83885.81,0.81375839,0.709549858,0.290450142,0.530555208,0.281107913,0.085137446,0.061318984,0.171929825,0.340136054,0.030891041
2179,20657,39.5,66.255,30.167859,0.402319367,0.58067921,91037.94,0.888348911,0.753938794,0.246061206,0.768605939,0.144997099,0.040244739,0.011603988,0.134556575,0.24,0.040538415
2180,20659,38.85714286,65.98964286,29.70610536,0.403845514,0.561293947,107921.46,0.964935629,0.793805928,0.206194072,0.851499207,0.095464796,0.022926585,0.009563184,0.19243604,0.151785714,0.040924251
2181,20678,36.12727273,65.83289273,29.38938364,0.398143069,0.618804897,109232.1,0.957042186,0.792698523,0.207301477,0.662945712,0.217555413,0.062078381,0.015820752,0.214583333,0.2,0.020540904
2182,20685,40.59375,66.24789688,28.19564687,0.374879355,0.607244961,117791.44,1.000000002,0.73534716,0.26465284,0.786392651,0.119414604,0.027557216,0.005916239,0.161764706,0.3125,0.016527617
2183,20695,40.12962963,66.34814815,29.97317407,0.433451992,0.604327492,111287.57,0.914404562,0.686802778,0.313197222,0.396000584,0.504743833,0.051963217,0.019559188,0.013964313,0.259259259,0.041115821
2184,20705,37.07017544,66.14035088,31.23484737,0.423837352,0.672118334,86421.82,0.742596924,0.632939592,0.367060408,0.202565834,0.374107111,0.271829134,0.113330253,0.019425676,0.333333333,0.024232012
2185,20706,39.81944444,66.09787778,30.8113,0.392573006,0.582784119,82923.44,0.623082141,0.717035687,0.282964313,0.072088962,0.66865273,0.201165956,0.035261184,0.046040516,0.222222222,0.014996498
2186,20707,39.05714286,66.67748571,30.34682857,0.41563779,0.604347221,90490.26,0.57654918,0.587928366,0.412071634,0.289698244,0.429105862,0.169490477,0.080571358,0.05277525,0.251428571,0.018593421
2187,20708,38.64,66.565168,30.798352,0.399480666,0.542367505,93518.55,0.672159236,0.612080307,0.387919693,0.163898917,0.61900057,0.121071632,0.065779973,0.037600716,0.32,0.059833354
2188,20714,35.5,66.17294118,29.26518235,0.435839613,0.639756253,104260.84,0.894110335,0.736857737,0.263142263,0.875523889,0.032271584,0.038348701,0.009430008,0.099116781,0.147058824,0.023280425
2189,20715,40.4375,65.92888889,29.98279167,0.407091261,0.57952762,124874.72,0.846192364,0.513818324,0.486181676,0.535142977,0.282823655,0.093421907,0.052074982,0.072423398,0.284722222,0.032452392
2190,20716,41.20183486,66.32945138,30.80075138,0.392783533,0.619158784,114647.78,0.676020745,0.547179827,0.452820173,0.223546407,0.627076562,0.058640303,0.04496208,0.027272727,0.211009174,0.01593476
2191,20720,41.39805825,65.84796019,30.15779029,0.357532747,0.536739554,118833.72,0.78151566,0.436347044,0.563652956,0.170752362,0.668657515,0.038152968,0.067124265,0.053654024,0.262135922,0.026071399
2192,20721,43.79816514,66.69226147,31.15541835,0.45613895,0.680185767,123454.74,0.857649618,0.504298859,0.495701141,0.07401128,0.856544756,0.029687554,0.010034255,0.012759171,0.183486239,0.010810441
2193,20723,38.67005076,66.35178985,28.85428934,0.392926141,0.597673701,131643.86,0.772058122,0.48893162,0.51106838,0.423545615,0.276445403,0.083595317,0.167609809,0.049063336,0.289340102,0.02620591
2194,20724,38.20253165,66.0870962,29.98916582,0.418712399,0.570783953,91227.8,0.544821995,0.566471203,0.433528797,0.354451182,0.428628095,0.1200204,0.069813566,0.056517776,0.227848101,0.03050566
2195,20732,38.89855072,66.42028986,28.52514058,0.411976955,0.621203775,108981.02,0.921822995,0.694917857,0.305082143,0.815104951,0.110173747,0.026815306,0.00542332,0.123274162,0.246376812,0.024432498
2196,20735,40.90909091,66.66549192,32.85097475,0.524947381,0.555811467,106746.03,0.899255181,0.710133014,0.289866986,0.071521187,0.839427416,0.054094705,0.01981225,0.039130435,0.323232323,0.039091574
2197,20736,40.32692308,65.84538462,28.76441346,0.327716173,0.546904303,117639.09,0.942190286,0.653391614,0.346608386,0.846299411,0.086312027,0.022287637,0.022603028,0.058083253,0.211538462,0.010869667
2198,20740,31.30319149,66.17885957,27.01147766,0.349462791,0.668580618,87375.93,0.777257426,0.515796455,0.484203545,0.478629224,0.179565286,0.156433444,0.15456132,0.026478376,0.239361702,0.018395351
2199,20742,25.53658537,66.11976098,25.95532927,0.352134278,0.792380412,84625,0.999832596,1,0,0.589417989,0.158276644,0.042781557,0.169916856,0.02020202,0.219512195,0.013579112
2200,20743,39.05555556,65.88518519,32.92986852,0.520987218,0.536008722,67328.49,0.648130103,0.832850057,0.167149943,0.024521837,0.885394293,0.067224097,0.004193515,0.062910798,0.222222222,0.027706365
2201,20744,39.57258065,65.87806452,32.21128952,0.46095991,0.505545232,100223.72,0.836955071,0.658297028,0.341702972,0.083500853,0.716442253,0.105992793,0.063303622,0.015772871,0.233870968,0.025263035
2202,20745,40.34782609,65,31.98469348,0.415096869,0.63490374,66925.78,0.60726308,0.826097892,0.173902108,0.047370561,0.724722147,0.164882082,0.0418135,0.024146545,0.152173913,0.019928053
2203,20746,39.15789474,66.36350877,32.88602456,0.472620964,0.501148144,72825.35,0.694397961,0.795320004,0.204679996,0.054534807,0.840494839,0.072725276,0.01690945,0.018821604,0.228070175,0.027878168
2204,20747,39.57746479,65.98478873,35.13043521,0.511120425,0.504225258,71462.27,0.577346689,0.825341654,0.174658346,0.024687434,0.890151515,0.055122907,0.009827294,0.027515047,0.225352113,0.024360568
2205,20748,40.10294118,66.01411765,33.19570147,0.468117594,0.523087234,80978.42,0.70364951,0.783719548,0.216280452,0.046857464,0.859657178,0.062468115,0.008494031,0.014481094,0.132352941,0.023776774
2206,20754,46.06976744,65.88372093,27.7022907,0.361110591,0.572928036,105434.75,0.95542449,0.677013423,0.322986577,0.849637413,0.051502146,0.034926743,0.020719254,0.040681173,0.139534884,0.015996589
2207,20755,33.31304348,66.59426087,29.37524783,0.405576738,0.541982247,62075.08,0.998425403,0.625632007,0.374367993,0.557862282,0.18663926,0.137307297,0.034840699,0.041860465,0.330434783,0.024492848
2208,20759,39.97142857,65.96914286,26.08298,0.317168554,0.636239702,174783,0.921770663,0.36115007,0.63884993,0.704540052,0.141193249,0.036843356,0.092702638,0.036175711,0.285714286,0.01348521
2209,20762,35.02083333,65.98,29.0103875,0.392200474,0.505106235,65781,0.891198954,0.699935191,0.300064809,0.577038369,0.178657074,0.129796163,0.023081535,0.056273063,0.291666667,0.042262841
2210,20770,39.52564103,66.37025641,30.29378205,0.408478651,0.612454189,77832.24,0.595925866,0.572667604,0.427332396,0.214559387,0.520027865,0.145555169,0.088045203,0.058325494,0.217948718,0.024454252
2211,20772,41.23243243,65.96648595,31.01978486,0.452229696,0.637912572,115870.78,0.95927071,0.630618069,0.369381931,0.117889295,0.788754299,0.042560182,0.012178827,0.035746202,0.167567568,0.011021715
2212,20774,40.8496732,65.9524183,31.40003137,0.391902326,0.51600912,117546.31,0.846403936,0.586112767,0.413887233,0.035874439,0.895479458,0.01974906,0.028785614,0.014342629,0.235294118,0.018720638
2213,20781,38.84615385,66.40135128,28.63091282,0.312624722,0.656064618,66641.74,0.231493978,0.667444877,0.332555123,0.24255207,0.298268741,0.414887073,0.014939801,0.027276727,0.333333333,0.049335854
2214,20782,34.92307692,66.53739231,29.16988923,0.37651277,0.559496053,74279.38,0.407560168,0.735215932,0.264784068,0.144448581,0.403848907,0.403963458,0.029009995,0.01986755,0.2,0.019274081
2215,20783,34.70909091,65.42189273,32.18570909,0.48755113,0.501496928,66716.8,0.437815071,0.814877565,0.185122435,0.066326096,0.254299702,0.619433802,0.0449553,0.035650624,0.2,0.018531376
2216,20784,36.51351351,66.40432432,32.68212703,0.375753727,0.55094318,66768.58,0.411626615,0.811254575,0.188745425,0.074013104,0.570078688,0.297402298,0.02466006,0.044585987,0.216216216,0.016708341
2217,20785,37.34782609,65.82565217,30.7655587,0.375456779,0.553825126,67443.6,0.562799307,0.745108718,0.254891282,0.060467877,0.795202504,0.115674159,0.008121745,0.072312084,0.217391304,0.024642497
2218,20794,38.22916667,66.08166667,27.87912917,0.474701416,0.603328965,90363.05,0.900874426,0.782858093,0.217141907,0.475461327,0.402565109,0.038018584,0.058827379,0.048313582,0.1875,0.031386672
2219,20814,36.33596838,66.57697273,25.88044822,0.252185048,0.756565661,187399.99,0.67455196,0.187351114,0.812648886,0.718502844,0.049535174,0.101047593,0.10364923,0.010416667,0.256916996,0.011528869
2220,20815,38.68888889,66.04014056,25.71466778,0.239755942,0.834167645,192399.37,0.420864364,0.149901292,0.850098708,0.781856024,0.0403383,0.077339853,0.064554495,0.010500808,0.222222222,0.010359914
2221,20816,40.42857143,66.95833452,25.4675119,0.228124045,0.718495187,208279.31,0.425891758,0.145226356,0.854773644,0.849213634,0.016522857,0.055014993,0.055688146,0.00921659,0.380952381,0.014123361
2222,20817,40.72164948,66.82478041,26.35803299,0.229610649,0.770018679,213197.68,0.794642381,0.183864471,0.816135529,0.698393749,0.032803343,0.09119275,0.135527458,0.011664075,0.345360825,0.013071611
2223,20832,37.64150943,66.02264088,26.7935195,0.286708275,0.690907323,140557.21,0.789442909,0.403810941,0.596189059,0.601558068,0.111144726,0.100707181,0.135158643,0.022575251,0.251572327,0.013658699
2224,20833,39.27419355,66.65935484,26.5028371,0.29953803,0.818613946,157786.67,0.89432194,0.360776699,0.639223301,0.697496988,0.104135993,0.079239727,0.113371704,0.01836394,0.274193548,0.015345449
2225,20837,41.69047619,66.30857143,28.44794048,0.30068684,0.559337652,151359.45,0.929629493,0.508245877,0.491754123,0.811082721,0.069147237,0.063238582,0.041999361,0.030781373,0.19047619,0.022420204
2226,20841,43,66.51056667,27.67043077,0.332171682,0.757076467,145989.37,0.849602611,0.365557618,0.634442382,0.323606469,0.172825007,0.091968561,0.396422441,0.02979066,0.307692308,0.013247914
2227,20850,44.44551282,66.24326346,26.7646109,0.291441837,0.727259725,136182.36,0.529166607,0.32943038,0.67056962,0.515102582,0.112870836,0.091153759,0.23808045,0.02248996,0.314102564,0.018384915
2228,20851,36.5483871,66.42782258,27.37630323,0.306725219,0.789125942,88531.94,0.364107468,0.573296078,0.426703922,0.356131445,0.084090302,0.362209458,0.152751803,0.011119936,0.403225806,0.021236947
2229,20852,35.63973064,66.26597003,27.15496869,0.291600223,0.705648775,117705.26,0.364393992,0.285972481,0.714027519,0.563312244,0.066796341,0.139449384,0.188034371,0.008448541,0.262626263,0.014944735
2230,20853,37.63793103,66.00441466,28.09428362,0.40030165,0.576339489,111756.7,0.685573069,0.495240761,0.504759239,0.517004557,0.115630985,0.224262035,0.110281978,0.015522876,0.224137931,0.021125862
2231,20854,38.83248731,66.32779086,25.95349543,0.242564446,0.762663618,205798.8,0.886828256,0.181250545,0.818749455,0.641589553,0.042943556,0.070063694,0.218683652,0.015718563,0.304568528,0.009065079
2232,20855,40.79104478,66.44724179,26.67969403,0.264478159,0.732536862,123318.31,0.737145421,0.356970107,0.643029893,0.554905521,0.07639029,0.100665725,0.223925762,0.01804758,0.23880597,0.010285343
2233,20866,35.43396226,66.75018868,29.0422,0.365665937,0.677452698,103171.98,0.785899369,0.467961165,0.532038835,0.252708819,0.437045673,0.121656837,0.125771499,0.027586207,0.320754717,0.021935043
2234,20871,39.44545455,67.14308636,27.87225091,0.408431134,0.515633847,137811.53,0.937679651,0.379883912,0.620116088,0.374211442,0.16412878,0.134217968,0.285457907,0.01155624,0.363636364,0.017970637
2235,20872,38.29113924,66.09863418,28.33524051,0.265272354,0.765165696,132767.83,0.88792782,0.538629822,0.461370178,0.702898551,0.077596618,0.123263889,0.057895531,0.012288786,0.240506329,0.007761766
2236,20874,37.54545455,66.19391299,29.23242143,0.347901377,0.628339963,106245.98,0.661454717,0.505770983,0.494229017,0.358173316,0.244801512,0.201207177,0.163184426,0.016840417,0.288961039,0.023022673
2237,20876,37.8490566,66.54603774,28.71663868,0.450180884,0.600814832,119696.5,0.716220983,0.507201586,0.492798414,0.316538678,0.207379659,0.216519948,0.22446151,0.01703163,0.320754717,0.020250255
2238,20877,55.86238532,66.18812294,28.86941927,0.339289214,0.592134258,90358.85,0.580086616,0.639745295,0.360254705,0.260295158,0.194605363,0.380586647,0.134708642,0.017871649,0.266055046,0.02510889
2239,20878,38.74805195,66.23853558,26.48827377,0.297377879,0.705917282,143746.34,0.599746956,0.313552746,0.686447254,0.497249674,0.096121574,0.133709367,0.236528063,0.020833333,0.283116883,0.020722892
2240,20879,36.17475728,66.19300971,28.69046117,0.410405355,0.633091914,103140.57,0.625538083,0.546677026,0.453322974,0.296926768,0.266803763,0.251037739,0.145816672,0.034854772,0.262135922,0.032013249
2241,20882,39.79166667,66.36111111,27.75634167,0.3037524,0.723395175,145682.41,0.857709971,0.443686712,0.556313288,0.755333669,0.067380217,0.07880181,0.071259249,0.019214703,0.236111111,0.011117232
2242,20886,37.83333333,65.99033333,29.4944625,0.363852216,0.585654502,94393.5,0.500753229,0.558463429,0.441536571,0.318099574,0.212980797,0.314393276,0.109583844,0.039441249,0.266666667,0.014496484
2243,20895,40.23529412,66.59656807,26.65127563,0.262994143,0.725399482,139263.61,0.637470999,0.30361392,0.69638608,0.709111488,0.047486752,0.144672532,0.058445233,0.012068966,0.210084034,0.014688198
2244,20901,39.66896552,66.6457931,28.17204138,0.267111654,0.71033058,91173.2,0.434563324,0.459498905,0.540501095,0.409152234,0.246124618,0.227263967,0.076874363,0.006462036,0.275862069,0.020113133
2245,20902,36.44751381,66.77812155,28.26843978,0.322561142,0.673893452,94135.71,0.633587554,0.555820501,0.444179499,0.335582623,0.174529651,0.347686853,0.109052439,0.019080659,0.370165746,0.023302523
2246,20903,37.75609756,66.14536585,29.29384634,0.250610221,0.716522806,60483.29,0.270871986,0.73083982,0.26916018,0.108306124,0.248267898,0.525523612,0.094966951,0.011187608,0.195121951,0.008472122
2247,20904,38.94805195,65.96680649,29.73046494,0.365830879,0.609554379,96391.6,0.66652252,0.532626222,0.467373778,0.23362169,0.440517635,0.144670676,0.139554102,0.007955449,0.220779221,0.037499241
2248,20905,39.02898551,66.55947391,27.65297246,0.266883769,0.731695755,127600.08,0.9293331,0.425090601,0.574909399,0.415250955,0.27126335,0.096840241,0.183443086,0.034873583,0.231884058,0.012129973
2249,20906,37.08376963,66.29639372,28.91094869,0.39660265,0.546774481,88716.77,0.591237055,0.630095948,0.369904052,0.272485241,0.250115754,0.315487904,0.119834472,0.014143095,0.272251309,0.016076573
2250,20910,35.02366864,66.17522604,27.89364438,0.31209569,0.690691102,115601.12,0.484687279,0.338200461,0.661799539,0.46214744,0.295581649,0.137198886,0.06393899,0.004909984,0.25739645,0.021831433
2251,20912,39.625,66.42154423,27.12557212,0.270483376,0.92166569,75052.29,0.079148641,0.533522981,0.466477019,0.332214637,0.382784791,0.208077495,0.047633576,0.01010952,0.230769231,0.017221261
2252,21001,38.52884615,67.08492404,29.66604423,0.43733214,0.496480645,82306.9,0.851524654,0.787039268,0.212960732,0.572047405,0.293910911,0.05815284,0.03498161,0.154162384,0.365384615,0.033504357
2253,21009,38.40711462,66.03862451,28.15295217,0.409937697,0.566774763,99408.76,0.735546142,0.621151598,0.378848402,0.755414226,0.130778243,0.040569038,0.041774059,0.036433365,0.256916996,0.028328133
2254,21012,38.10055866,66.45072626,27.23906089,0.352692772,0.707639336,124209.36,0.934696978,0.476146854,0.523853146,0.892048472,0.028098296,0.026263699,0.028919036,0.02141527,0.229050279,0.028349838
2255,21014,38.18649518,66.52339293,27.94355113,0.313796118,0.650590107,105121.85,0.727929788,0.582003778,0.417996222,0.87703827,0.050305047,0.024181919,0.027260122,0.021015762,0.270096463,0.017852676
2256,21015,39.06862745,66.92409461,27.75760637,0.337959392,0.636975337,111696.55,0.80280945,0.561638753,0.438361247,0.852984654,0.05673659,0.025834155,0.037589751,0.024215247,0.352941176,0.034722716
2257,21017,38.36538462,65.96153846,30.63288654,0.395676462,0.570318214,87923.39,0.755775013,0.623672566,0.376327434,0.593610698,0.260624071,0.068499257,0.039524517,0.097607656,0.230769231,0.036426388
2258,21029,38.13157895,66.35616184,25.61626711,0.332629747,0.658937082,183014.03,0.854658275,0.235671343,0.764328657,0.583576005,0.069889342,0.038855146,0.281138198,0.020390824,0.302631579,0.01456885
2259,21030,34.84328358,66.54089552,27.28133806,0.358122976,0.660513301,111283.04,0.768762678,0.45125093,0.54874907,0.627795133,0.137701414,0.079003617,0.136838211,0.017699115,0.268656716,0.020946007
2260,21032,39.09677419,66.03225806,27.71041452,0.32208136,0.685528822,138248.68,0.8980263,0.527428127,0.472571873,0.835304329,0.073776717,0.063686666,0.012910925,0.015611448,0.258064516,0.025760467
2261,21035,43.94117647,67.52941176,27.46005882,0.321263531,0.580323187,134895.25,0.969529379,0.443442054,0.556557946,0.912530371,0.016892283,0.034247368,0.01828069,0.041977612,0.37254902,0.013445534
2262,21037,39.39259259,66.89540741,28.34442741,0.397346493,0.608561708,111180.7,0.75108928,0.601365329,0.398634671,0.886886177,0.031128773,0.041158104,0.00851547,0.021108179,0.281481481,0.014989318
2263,21040,38.45454545,65.64909091,32.16077576,0.400827685,0.454492429,74027.44,0.743658003,0.832866905,0.167133095,0.438023587,0.397763318,0.099593331,0.009597397,0.01981982,0.196969697,0.043018069
2264,21042,40.60294118,66.62103971,26.81739118,0.308466045,0.677574117,159716.32,0.823314167,0.286291668,0.713708332,0.67768512,0.06573395,0.030819853,0.196347835,0.039096438,0.25,0.014794807
