zipcode,MedianFamilyIncome,no_college,category_hotdogs_frac,lapophalfshare,Fresh_FV,soda,bmi,ow,fastfood,white_frac,black_frac,hispanic_frac,category_waterproofing,category_countertopinstall,category_electronics,age,male_frac,fast_food,Treatment
14215,41970.26,0.837587007,0.041747573,0.684816664,0.656249587,0.018976134,29.91029531,0.796875,0.309174053,0.129226012,0.800978255,0.028790106,0.003588517,0.001196172,0.002990431,35.765625,0.25,0.309174053,False
14608,20323.78,0.805313297,0.036344756,0.414260942,0.698681105,0.017890075,31.15323846,0.717948718,0.346837044,0.179611259,0.622872812,0.08379708,0.002325581,0.003488372,0.004651163,34.84615385,0.102564103,0.346837044,False
14611,35876.79,0.910115783,0.03626943,0.520980442,0.569671526,0.025925789,29.42205333,0.766666667,0.273385825,0.213659186,0.621619987,0.125158793,0.002320186,0.003480278,0.004640371,40.03333333,0.1,0.273385825,False
14619,37909.07,0.825140218,0.035196687,0.746883338,0.712828466,0.014387486,31.70698,0.933333333,0.246575171,0.176235883,0.70318523,0.087238791,0.001744186,0.003488372,0.004651163,36.13333333,0.366666667,0.246575171,False
15208,65033.79,0.566642806,0.015625,0.568387138,0.805430629,0.012168789,26.46019778,0.466666667,0.300176665,0.319778727,0.612092391,0.00611413,0.00128783,0.0,0.001931745,34.35555556,0.155555556,0.300176665,False
15219,59434.96,0.81858864,0.011959522,0.574144356,0.705272425,0.01579785,27.11948209,0.507462687,0.30264582,0.383885072,0.506433479,0.031355403,0.001934236,0.0,0.001934236,30.14925373,0.194029851,0.30264582,False
19013,43682.12,0.896858245,0.028142589,0.523578022,0.434875938,0.027900658,32.261055,0.8,0.43701372,0.149620731,0.701266108,0.114795703,0.001229256,0.001229256,0.001229256,35.725,0.1,0.43701372,False
19023,48322.57,0.844263498,0.025179856,0.135993115,0.528898786,0.030858166,31.904485,0.875,0.367162279,0.28593764,0.643035826,0.043330653,0.001243781,0.001865672,0.000621891,38.2,0.2,0.367162279,False
19050,62241.23,0.703666789,0.019434629,0.222073201,0.5493632,0.014244207,31.2398527,0.797297297,0.311542852,0.237158865,0.66640159,0.029242725,0.003119152,0.001871491,0.0,37.62162162,0.243243243,0.311542852,False
19119,71362.43,0.53340563,0.012647555,0.292462612,0.772521358,0.01526366,29.10823879,0.715517241,0.25188668,0.300926411,0.601817864,0.029295578,0.003166561,0.001266624,0.002533249,40.68965517,0.172413793,0.25188668,False
19121,29876.98,0.877605527,0.020990764,0.197985921,0.584968964,0.023598486,28.53679589,0.712328767,0.302695866,0.133747818,0.770175492,0.045389115,0.004123711,0.000687285,0.002749141,30.12328767,0.205479452,0.302695866,False
